Date,Time,URL,ID,Target,Manual
2023-09-13 00:00:00,08:56:09,https://blinks.bloomberg.com/news/stories/S0WVCCT0G1KW,15,Amazon,1
2023-09-13 00:00:00,14:43:04,https://blinks.bloomberg.com/news/stories/S0X78GDWLU68,16,Amazon,1
2023-09-13 00:00:00,15:00:00,https://blinks.bloomberg.com/news/stories/S0VR9QDWX2PS,17,Amazon,1
2023-09-13 00:00:00,16:43:35,https://blinks.bloomberg.com/news/stories/S0XI8NGQITJ4,18,Amazon,1
2023-09-13 00:00:00,22:39:08,https://blinks.bloomberg.com/news/stories/S0XY9UDWRGG0,19,Amazon,1
2023-09-14 00:00:00,15:00:00,https://blinks.bloomberg.com/news/stories/S0XYZFDWLU68,20,Amazon,1
2023-09-14 00:00:00,18:24:03,https://blinks.bloomberg.com/news/stories/S0ZHK3T0AFB5,21,Amazon,0
2023-09-15 00:00:00,01:29:43,https://blinks.bloomberg.com/news/stories/S1019JDWRGG0,22,Amazon,-1
2023-09-15 00:00:00,12:35:00,https://blinks.bloomberg.com/news/stories/S10OZ7T0AFB4,23,Amazon,1
2023-09-15 00:00:00,17:00:04,https://blinks.bloomberg.com/news/stories/S118C4GETF5S,24,Amazon,0
2023-09-18 00:00:00,21:07:30,https://blinks.bloomberg.com/news/stories/S173MMT1UM0W,27,Amazon,0
2023-09-18 00:00:00,22:27:21,https://blinks.bloomberg.com/news/stories/S177HLDWX2PS,28,Amazon,-1
2023-09-18 00:00:00,23:05:19,https://blinks.bloomberg.com/news/stories/S1798VGENSW0,29,Amazon,0
2023-09-19 00:00:00,15:00:00,https://blinks.bloomberg.com/news/stories/S17J88T0AFB4,30,Amazon,1
2023-09-19 00:00:00,15:00:00,https://blinks.bloomberg.com/news/stories/S17766T0AFB4,31,Amazon,1
2023-09-19 00:00:00,20:28:55,https://blinks.bloomberg.com/news/stories/S18TXZT0AFB4,32,Amazon,1
2023-09-19 00:00:00,23:53:52,https://blinks.bloomberg.com/news/stories/S1965SDWLU68,33,Amazon,1
2023-09-20 00:00:00,17:16:59,https://blinks.bloomberg.com/news/stories/S1AH4HT0G1KW,34,Amazon,1
2023-09-20 00:00:00,18:32:34,https://blinks.bloomberg.com/news/stories/S1AJUBT1UM0W,35,Amazon,1
2023-09-20 00:00:00,20:07:45,https://blinks.bloomberg.com/news/stories/S1ALSMT0G1KW,36,Amazon,0
2023-09-20 00:00:00,21:14:21,https://blinks.bloomberg.com/news/stories/S1AN2AT1UM0W,37,Amazon,-1
2023-09-20 00:00:00,22:05:46,https://blinks.bloomberg.com/news/stories/S1AVTMT0G1KW,38,Amazon,1
2023-09-21 00:00:00,00:37:58,https://blinks.bloomberg.com/news/stories/S1B2JGT0G1KW,39,Amazon,-1
2023-09-21 00:00:00,10:19:55,https://blinks.bloomberg.com/news/stories/S1BSTFT1UM0W,40,Amazon,0
2023-09-21 00:00:00,17:56:18,https://blinks.bloomberg.com/news/stories/S1CDU9T0AFB5,41,Amazon,-1
2023-09-21 00:00:00,20:51:08,https://blinks.bloomberg.com/news/stories/S1CN18GFR4SG,42,Alphabet,0
2023-09-21 00:00:00,20:51:08,https://blinks.bloomberg.com/news/stories/S1CN18GFR4SG,42,Amazon,0
2023-09-21 00:00:00,20:51:08,https://blinks.bloomberg.com/news/stories/S1CN18GFR4SG,42,Nvidia,-1
2023-09-21 00:00:00,21:56:58,https://blinks.bloomberg.com/news/stories/S1CQ2YDWX2PS,43,Amazon,1
2023-09-22 00:00:00,12:23:24,https://blinks.bloomberg.com/news/stories/S1DU70GF4NPC,44,Amazon,1
2023-09-22 00:00:00,15:14:47,https://blinks.bloomberg.com/news/stories/S1DYN2T0AFB4,45,Amazon,1
2023-09-22 00:00:00,15:40:42,https://blinks.bloomberg.com/news/stories/S1E2DHT0G1KW,46,Amazon,1
2023-09-22 00:00:00,15:40:42,https://blinks.bloomberg.com/news/stories/S1E2DHT0G1KW,46,Alphabet,0
2023-09-22 00:00:00,18:19:17,https://blinks.bloomberg.com/news/stories/S1E2DHT0G1KW,47,Amazon,-1
2023-09-22 00:00:00,18:34:32,https://blinks.bloomberg.com/news/stories/S1COM6T0AFB4,48,Amazon,-1
2023-09-22 00:00:00,21:44:26,https://blinks.bloomberg.com/news/stories/S1EJMMT1UM0W,49,Amazon,1
2023-09-22 00:00:00,22:12:27,https://blinks.bloomberg.com/news/stories/S1ELGRDWRGG0,50,Amazon,0
2023-09-22 00:00:00,22:30:05,https://blinks.bloomberg.com/news/stories/S1EMA5GFLIIO,51,Amazon,1
2023-09-22 00:00:00,22:59:13,https://blinks.bloomberg.com/news/stories/S1ENMPT1UM0W,52,Amazon,1
2023-09-25 00:00:00,00:35:18,https://blinks.bloomberg.com/news/stories/S1IHEUGQD79C,53,Amazon,0
2023-09-25 00:00:00,16:15:31,https://blinks.bloomberg.com/news/stories/S1JOXUGFR4SG,54,Amazon,0
2023-09-25 00:00:00,16:21:49,https://blinks.bloomberg.com/news/stories/S1JOU5DWRGG0,55,Nvidia,0
2023-09-25 00:00:00,16:21:49,https://blinks.bloomberg.com/news/stories/S1JOU5DWRGG0,55,Amazon,1
2023-09-25 00:00:00,19:17:25,https://blinks.bloomberg.com/news/stories/S1JUK5DWLU68,56,Alphabet,1
2023-09-25 00:00:00,19:17:25,https://blinks.bloomberg.com/news/stories/S1JUK5DWLU68,56,Nvidia,0
2023-09-25 00:00:00,19:17:25,https://blinks.bloomberg.com/news/stories/S1JUK5DWLU68,56,Amazon,1
2023-09-25 00:00:00,22:30:09,https://blinks.bloomberg.com/news/stories/S1K6A9GFR4SG,57,Nvidia,0
2023-09-25 00:00:00,22:30:09,https://blinks.bloomberg.com/news/stories/S1K6A9GFR4SG,57,Amazon,1
2023-09-26 00:00:00,13:00:08,https://blinks.bloomberg.com/news/stories/S1LAK8T0G1KW,58,Amazon,1
2023-09-26 00:00:00,13:00:08,https://blinks.bloomberg.com/news/stories/S1LAK8T0G1KW,58,Alphabet,0
2023-09-26 00:00:00,13:00:08,https://blinks.bloomberg.com/news/stories/S1LAK8T0G1KW,58,Nvidia,0
2023-09-26 00:00:00,18:42:23,https://blinks.bloomberg.com/news/stories/S1LQENDWLU68,59,Amazon,-1
2023-09-26 00:00:00,18:50:48,https://blinks.bloomberg.com/news/stories/S1LQSODWLU68,60,Amazon,-1
2023-09-26 00:00:00,20:10:11,https://blinks.bloomberg.com/news/stories/S1LUGZDWX2PS,61,Amazon,-1
2023-09-26 00:00:00,20:34:15,https://blinks.bloomberg.com/news/stories/S1LUTNDWLU68,62,Amazon,0
2023-09-26 00:00:00,20:37:48,https://blinks.bloomberg.com/news/stories/S1LSBFDWRGG0,63,Amazon,-1
2023-09-26 00:00:00,21:24:08,https://blinks.bloomberg.com/news/stories/S1LXW8DWRGG0,64,Amazon,-1
2023-09-26 00:00:00,21:48:48,https://blinks.bloomberg.com/news/stories/S1JXT1DWX2PS,65,Alphabet,-1
2023-09-26 00:00:00,21:48:48,https://blinks.bloomberg.com/news/stories/S1JXT1DWX2PS,65,Amazon,-1
2023-09-26 00:00:00,22:14:58,https://blinks.bloomberg.com/news/stories/S1M08YDWX2PT,66,Amazon,-1
2023-09-26 00:00:00,22:19:45,https://blinks.bloomberg.com/news/stories/S1M0GXDWRGG0,67,Amazon,-1
2023-09-26 00:00:00,22:30:09,https://blinks.bloomberg.com/news/stories/S1M0Y9GETF5S,68,Amazon,0
2023-09-26 00:00:00,23:50:04,https://blinks.bloomberg.com/news/stories/S1M4NGT0G1KW,69,Amazon,-1
2023-09-27 00:00:00,01:13:40,https://blinks.bloomberg.com/news/stories/S1M8ISDWX2PS,70,Amazon,0
2023-09-27 00:00:00,11:01:19,https://blinks.bloomberg.com/news/stories/S1MZQ7DWRGG0,71,Amazon,0
2023-09-27 00:00:00,12:00:07,https://blinks.bloomberg.com/news/stories/S1N2G7T0AFB4,72,Amazon,-1
2023-09-27 00:00:00,14:00:00,https://blinks.bloomberg.com/news/stories/S1LSWZDWLU68,73,Amazon,-1
2023-09-27 00:00:00,15:32:13,https://blinks.bloomberg.com/news/stories/S1NBVJDWX2PT,74,Amazon,1
2023-09-27 00:00:00,16:48:39,https://blinks.bloomberg.com/news/stories/S1NBVJDWX2PT,75,Amazon,0
2023-09-27 00:00:00,16:58:00,https://blinks.bloomberg.com/news/stories/S1ADM5T1UM0W,76,Amazon,1
2023-09-27 00:00:00,17:49:19,https://blinks.bloomberg.com/news/stories/S1M7H0DWX2PS,77,Amazon,-1
2023-09-27 00:00:00,19:05:19,https://blinks.bloomberg.com/news/stories/S1NM4VDWX2PS,78,Amazon,0
2023-09-27 00:00:00,21:07:20,https://blinks.bloomberg.com/news/stories/S1NRS8DWX2PS,79,Amazon,0
2023-09-27 00:00:00,21:58:45,https://blinks.bloomberg.com/news/stories/S1NU5XT1UM0W,80,Amazon,1
2023-09-28 00:00:00,15:31:45,https://blinks.bloomberg.com/news/stories/S1P56PDWX2PS,81,Amazon,1
2023-09-28 00:00:00,16:18:28,https://blinks.bloomberg.com/news/stories/S1P92SDWRGG0,82,Amazon,0
2023-09-28 00:00:00,22:32:00,https://blinks.bloomberg.com/news/stories/S1PQDCDWRGG0,83,Amazon,-1
2023-09-29 00:00:00,17:00:04,https://blinks.bloomberg.com/news/stories/S1R5O4GFLIIO,84,Amazon,0
2023-09-29 00:00:00,18:50:36,https://blinks.bloomberg.com/news/stories/S1RASCT1UM0W,85,Amazon,-1
2023-09-29 00:00:00,19:12:41,https://blinks.bloomberg.com/news/stories/S1R9UXDWLU68,86,Amazon,-1
2023-10-02 00:00:00,09:46:20,https://blinks.bloomberg.com/news/stories/S1W5L8GQD79C,88,Amazon,-1
2023-10-02 00:00:00,13:15:58,https://blinks.bloomberg.com/news/stories/S1WFAMGFWR28,89,Amazon,1
2023-10-02 00:00:00,20:04:18,https://blinks.bloomberg.com/news/stories/S1WY76T0AFB4,90,Amazon,-1
2023-10-03 00:00:00,05:52:24,https://blinks.bloomberg.com/news/stories/S1XPFCGQD79C,91,Nvidia,-1
2023-10-03 00:00:00,05:52:24,https://blinks.bloomberg.com/news/stories/S1XPFCGQD79C,91,Amazon,1
2023-10-03 00:00:00,05:52:24,https://blinks.bloomberg.com/news/stories/S1XPFCGQD79C,91,Alphabet,-1
2023-10-03 00:00:00,14:00:03,https://blinks.bloomberg.com/news/stories/S1YC03DWX2PS,92,Amazon,1
2023-10-04 00:00:00,12:00:05,https://blinks.bloomberg.com/news/stories/S20145T0AFB4,93,Amazon,0
2023-10-04 00:00:00,15:13:28,https://blinks.bloomberg.com/news/stories/S20A2GGFLIIO,94,Nvidia,0
2023-10-04 00:00:00,15:13:28,https://blinks.bloomberg.com/news/stories/S20A2GGFLIIO,94,Amazon,1
2023-10-04 00:00:00,17:44:57,https://blinks.bloomberg.com/news/stories/S20H2XT0AFB4,95,Amazon,-1
2023-10-04 00:00:00,22:27:20,https://blinks.bloomberg.com/news/stories/S20SDTT1UM0W,96,Amazon,-1
2023-10-04 00:00:00,22:34:12,https://blinks.bloomberg.com/news/stories/S20UH0GFR4SG,97,Amazon,-1
2023-10-05 00:00:00,11:12:17,https://blinks.bloomberg.com/news/stories/S21QIBT0G1KW,98,Alphabet,-1
2023-10-05 00:00:00,11:12:17,https://blinks.bloomberg.com/news/stories/S21QIBT0G1KW,98,Amazon,-1
2023-10-05 00:00:00,23:01:12,https://blinks.bloomberg.com/news/stories/S22NTYT0AFB4,99,Amazon,0
2023-10-06 00:00:00,00:38:37,https://blinks.bloomberg.com/news/stories/S22QI0T0G1KW,100,Amazon,1
2023-10-06 00:00:00,15:40:23,https://blinks.bloomberg.com/news/stories/S23ZF0T0G1KW,101,Amazon,-1
2023-10-06 00:00:00,16:54:00,https://blinks.bloomberg.com/news/stories/S24420GQOFSW,102,Amazon,1
2023-10-06 00:00:00,16:54:00,https://blinks.bloomberg.com/news/stories/S24420GQOFSW,102,Nvidia,0
2023-10-09 00:00:00,22:17:17,https://blinks.bloomberg.com/news/stories/S2A30TT0AFB4,105,Amazon,1
2023-10-10 00:00:00,15:58:28,https://blinks.bloomberg.com/news/stories/S2BG4FDWRGG0,106,Amazon,1
2023-10-10 00:00:00,16:03:43,https://blinks.bloomberg.com/news/stories/S2BC6YDWRGG0,107,Amazon,1
2023-10-10 00:00:00,21:00:10,https://blinks.bloomberg.com/news/stories/S2BTTRDWRGG0,108,Amazon,1
2023-10-10 00:00:00,21:14:01,https://blinks.bloomberg.com/news/stories/S2BTUQDWLU68,109,Amazon,1
2023-10-11 00:00:00,02:21:40,https://blinks.bloomberg.com/news/stories/S2C8T0DWX2PS,110,Amazon,1
2023-10-12 00:00:00,15:41:41,https://blinks.bloomberg.com/news/stories/S2F3W0DWLU68,111,Amazon,1
2023-10-12 00:00:00,18:00:51,https://blinks.bloomberg.com/news/stories/S2FAR2DWX2PS,112,Amazon,1
2023-10-12 00:00:00,22:30:11,https://blinks.bloomberg.com/news/stories/S2FNMBGFR4SG,113,Amazon,1
2023-10-13 00:00:00,01:41:09,https://blinks.bloomberg.com/news/stories/S2FQLWDWLU68,114,Amazon,-1
2023-10-13 00:00:00,17:21:27,https://blinks.bloomberg.com/news/stories/S2H3ZRT1UM0W,115,Amazon,0
2023-10-13 00:00:00,22:04:20,https://blinks.bloomberg.com/news/stories/S2HDZ5DWRGG0,116,Amazon,0
2023-10-16 00:00:00,16:32:43,https://blinks.bloomberg.com/news/stories/S2MI7QT0G1KW,117,Amazon,1
2023-10-16 00:00:00,22:28:40,https://blinks.bloomberg.com/news/stories/S2N1EST1UM0W,118,Amazon,1
2023-10-17 00:00:00,02:39:02,https://blinks.bloomberg.com/news/stories/S2NDT2DWRGG0,119,Amazon,0
2023-10-17 00:00:00,09:33:20,https://blinks.bloomberg.com/news/stories/S2NWV9T0G1KW,120,Amazon,0
2023-10-17 00:00:00,16:06:08,https://blinks.bloomberg.com/news/stories/S2O9Z5T0G1KW,121,Amazon,0
2023-10-17 00:00:00,21:48:10,https://blinks.bloomberg.com/news/stories/S2NGRYT0G1KW,122,Amazon,-1
2023-10-17 00:00:00,22:36:08,https://blinks.bloomberg.com/news/stories/S2OWZAT0AFB4,123,Amazon,0
2023-10-18 00:00:00,15:42:30,https://blinks.bloomberg.com/news/stories/S2Q8QUGFFW8W,124,Amazon,0
2023-10-18 00:00:00,17:30:58,https://blinks.bloomberg.com/news/stories/S2Q841T0AFB4,125,Amazon,1
2023-10-18 00:00:00,19:11:38,https://blinks.bloomberg.com/news/stories/S2QI90T0G1KW,126,Amazon,1
2023-10-18 00:00:00,21:20:15,https://blinks.bloomberg.com/news/stories/S2QINTT0AFB4,127,Alphabet,0
2023-10-18 00:00:00,21:20:15,https://blinks.bloomberg.com/news/stories/S2QINTT0AFB4,127,Amazon,1
2023-10-19 00:00:00,12:28:40,https://blinks.bloomberg.com/news/stories/S2RRLGT0G1KW,128,Alphabet,0
2023-10-19 00:00:00,12:28:40,https://blinks.bloomberg.com/news/stories/S2RRLGT0G1KW,128,Amazon,0
2023-10-19 00:00:00,18:23:27,https://blinks.bloomberg.com/news/stories/S2S7RNT0AFB4,129,Amazon,0
2023-10-20 00:00:00,11:09:27,https://blinks.bloomberg.com/news/stories/S2TLFRT1UM0W,130,Amazon,1
2023-10-20 00:00:00,12:55:15,https://blinks.bloomberg.com/news/stories/S2TQC3GETF5S,131,Amazon,-1
2023-10-20 00:00:00,12:55:15,https://blinks.bloomberg.com/news/stories/S2TQC3GETF5S,131,Alphabet,-1
2023-10-20 00:00:00,12:57:19,https://blinks.bloomberg.com/news/stories/S2TQFJGQD79C,132,Amazon,-1
2023-10-20 00:00:00,12:57:19,https://blinks.bloomberg.com/news/stories/S2TQFJGQD79C,132,Alphabet,-1
2023-10-20 00:00:00,14:05:00,https://blinks.bloomberg.com/news/stories/S2MLI9T0G1KW,133,Amazon,-1
2023-10-20 00:00:00,15:50:23,https://blinks.bloomberg.com/news/stories/S2TYFZGFWR28,134,Amazon,0
2023-10-20 00:00:00,16:05:09,https://blinks.bloomberg.com/news/stories/S2TZ4LGETF5T,135,Amazon,0
2023-10-23 00:00:00,13:10:00,https://blinks.bloomberg.com/news/stories/S2UIX1T0G1KW,138,Amazon,1
2023-10-23 00:00:00,22:51:18,https://blinks.bloomberg.com/news/stories/S301XIT0AFB4,139,Amazon,-1
2023-10-24 00:00:00,12:20:58,https://blinks.bloomberg.com/news/stories/S313EYGENSW0,140,Amazon,1
2023-10-24 00:00:00,15:26:16,https://blinks.bloomberg.com/news/stories/S31B8WDWRGG0,141,Amazon,0
2023-10-24 00:00:00,18:04:49,https://blinks.bloomberg.com/news/stories/S31JC1DWRGG0,142,Amazon,-1
2023-10-24 00:00:00,21:32:01,https://blinks.bloomberg.com/news/stories/S31SXDT0AFB4,143,Amazon,0
2023-10-24 00:00:00,21:59:12,https://blinks.bloomberg.com/news/stories/S31U6OT1UM0W,144,Amazon,-1
2023-10-25 00:00:00,07:10:57,https://blinks.bloomberg.com/news/stories/S32JEWDWLU68,145,Amazon,-1
2023-10-25 00:00:00,16:58:13,https://blinks.bloomberg.com/news/stories/S33AT6DWLU68,146,Amazon,1
2023-10-25 00:00:00,17:39:57,https://blinks.bloomberg.com/news/stories/S33CULDWRGG0,147,Amazon,-1
2023-10-25 00:00:00,19:58:45,https://blinks.bloomberg.com/news/stories/S33I25DWRGG0,148,Amazon,-1
2023-10-25 00:00:00,20:32:10,https://blinks.bloomberg.com/news/stories/S33KTMDWX2PS,149,Amazon,0
2023-10-25 00:00:00,21:39:34,https://blinks.bloomberg.com/news/stories/S33NXXDWRGG0,150,Amazon,0
2023-10-25 00:00:00,21:50:33,https://blinks.bloomberg.com/news/stories/S33LZNDWX2PS,151,Alphabet,-1
2023-10-25 00:00:00,21:50:33,https://blinks.bloomberg.com/news/stories/S33LZNDWX2PS,151,Amazon,1
2023-10-25 00:00:00,22:30:13,https://blinks.bloomberg.com/news/stories/S33QADGQD79C,152,Amazon,0
2023-10-26 00:00:00,11:30:10,https://blinks.bloomberg.com/news/stories/S34QEAGETF5S,153,Amazon,0
2023-10-26 00:00:00,15:15:00,https://blinks.bloomberg.com/news/stories/S34YDEDWRGG0,154,Amazon,1
2023-10-26 00:00:00,17:31:40,https://blinks.bloomberg.com/news/stories/S3574SDWX2PS,155,Amazon,1
2023-10-26 00:00:00,19:51:04,https://blinks.bloomberg.com/news/stories/S35DFODWRGG0,156,Alphabet,-1
2023-10-26 00:00:00,19:51:04,https://blinks.bloomberg.com/news/stories/S35DFODWRGG0,156,Amazon,-1
2023-10-26 00:00:00,21:30:55,https://blinks.bloomberg.com/news/stories/S35DFODWRGG1,157,Amazon,0
2023-10-26 00:00:00,22:10:36,https://blinks.bloomberg.com/news/stories/S35K1ODWRGG0,158,Amazon,-1
2023-10-26 00:00:00,22:29:39,https://blinks.bloomberg.com/news/stories/S35KXFDWX2PS,159,Amazon,1
2023-10-27 00:00:00,00:42:12,https://blinks.bloomberg.com/news/stories/S35QW0DWLU68,160,Amazon,1
2023-10-27 00:00:00,00:42:12,https://blinks.bloomberg.com/news/stories/S35QW0DWLU68,160,Alphabet,0
2023-10-27 00:00:00,00:44:44,https://blinks.bloomberg.com/news/stories/S35R6KGQITJ4,161,Alphabet,0
2023-10-27 00:00:00,00:44:44,https://blinks.bloomberg.com/news/stories/S35R6KGQITJ4,161,Amazon,1
2023-10-27 00:00:00,05:49:47,https://blinks.bloomberg.com/news/stories/S365AZDWX2PS,162,Amazon,0
2023-10-27 00:00:00,05:49:47,https://blinks.bloomberg.com/news/stories/S365AZDWX2PS,162,Alphabet,-1
2023-10-27 00:00:00,15:31:02,https://blinks.bloomberg.com/news/stories/S36W48DWX2PS,163,Alphabet,-1
2023-10-27 00:00:00,15:31:02,https://blinks.bloomberg.com/news/stories/S36W48DWX2PS,163,Amazon,1
2023-10-27 00:00:00,15:33:09,https://blinks.bloomberg.com/news/stories/S36SOKDWLU68,164,Amazon,1
2023-10-27 00:00:00,15:36:46,https://blinks.bloomberg.com/news/stories/S36V6RT0G1KW,165,Amazon,1
2023-10-27 00:00:00,17:50:44,https://blinks.bloomberg.com/news/stories/S372OKGFR4SG,166,Amazon,0
2023-10-27 00:00:00,18:58:02,https://blinks.bloomberg.com/news/stories/S370ALDWRGG1,167,Amazon,1
2023-10-27 00:00:00,18:58:02,https://blinks.bloomberg.com/news/stories/S370ALDWRGG1,167,Alphabet,1
2023-10-27 00:00:00,19:00:20,https://blinks.bloomberg.com/news/stories/S375JJDWX2PS,168,Amazon,1
2023-10-27 00:00:00,22:30:06,https://blinks.bloomberg.com/news/stories/S37FM6GQOFSW,169,Amazon,1
2023-10-30 00:00:00,00:57:13,https://blinks.bloomberg.com/news/stories/S3BEJDGETF5S,170,Amazon,1
2023-10-30 00:00:00,10:31:05,https://blinks.bloomberg.com/news/stories/S3C4P7T0AFB4,171,Amazon,0
2023-10-30 00:00:00,11:30:16,https://blinks.bloomberg.com/news/stories/S3C7UGDWX2PS,172,Amazon,-1
2023-10-30 00:00:00,14:09:10,https://blinks.bloomberg.com/news/stories/S3CF7AGQITJ4,173,Amazon,0
2023-10-30 00:00:00,14:09:10,https://blinks.bloomberg.com/news/stories/S3CF7AGQITJ4,173,Nvidia,1
2023-10-30 00:00:00,14:09:10,https://blinks.bloomberg.com/news/stories/S3CF7AGQITJ4,173,Alphabet,1
2023-10-30 00:00:00,14:26:48,https://blinks.bloomberg.com/news/stories/S3CG0OGQITJ4,174,Amazon,0
2023-10-30 00:00:00,14:26:48,https://blinks.bloomberg.com/news/stories/S3CG0OGQITJ4,174,Alphabet,0
2023-10-30 00:00:00,14:26:48,https://blinks.bloomberg.com/news/stories/S3CG0OGQITJ4,174,Nvidia,1
2023-10-30 00:00:00,16:30:19,https://blinks.bloomberg.com/news/stories/S3CLQJGFFW8W,175,Amazon,1
2023-10-31 00:00:00,06:42:34,https://blinks.bloomberg.com/news/stories/S3DOZVT1UM0W,176,Amazon,1
2023-10-31 00:00:00,11:24:53,https://blinks.bloomberg.com/news/stories/S3E29HGEZ1FK,177,Amazon,0
2023-10-31 00:00:00,11:24:53,https://blinks.bloomberg.com/news/stories/S3E29HGEZ1FK,177,Alphabet,-1
2023-10-31 00:00:00,20:25:03,https://blinks.bloomberg.com/news/stories/S3ER9RT0G1KW,178,Amazon,1
2023-10-31 00:00:00,20:32:52,https://blinks.bloomberg.com/news/stories/S3ERE1T0G1KW,179,Amazon,1
2023-10-31 00:00:00,20:32:52,https://blinks.bloomberg.com/news/stories/S3ERE1T0G1KW,179,Nvidia,0
2023-10-31 00:00:00,20:46:17,https://blinks.bloomberg.com/news/stories/S3ES32T0G1KW,180,Amazon,-1
2023-10-31 00:00:00,21:28:25,https://blinks.bloomberg.com/news/stories/S3EU7DDWLU68,181,Amazon,-1
2023-11-01 00:00:00,13:13:45,https://blinks.bloomberg.com/news/stories/S3G1W9T1UM0W,182,Amazon,1
2023-11-01 00:00:00,21:32:28,https://blinks.bloomberg.com/news/stories/S3GP24GFR4SG,183,Amazon,-1
2023-11-01 00:00:00,22:33:39,https://blinks.bloomberg.com/news/stories/S3GRS4T0G1KW,184,Amazon,1
2023-11-02 00:00:00,10:00:09,https://blinks.bloomberg.com/news/stories/S3HNO9GENSW0,185,Amazon,1
2023-11-02 00:00:00,10:00:31,https://blinks.bloomberg.com/news/stories/S3HNOVT0G1KW,186,Amazon,-1
2023-11-02 00:00:00,13:53:14,https://blinks.bloomberg.com/news/stories/S3HX6IT0G1KW,187,Amazon,1
2023-11-02 00:00:00,15:37:45,https://blinks.bloomberg.com/news/stories/S3I1XFT1UM0W,188,Amazon,1
2023-11-02 00:00:00,18:03:35,https://blinks.bloomberg.com/news/stories/S3IA1ZT0G1KW,189,Amazon,-1
2023-11-02 00:00:00,19:00:00,https://blinks.bloomberg.com/news/stories/S3GJFAT1UM0W,190,Amazon,0
2023-11-02 00:00:00,21:49:19,https://blinks.bloomberg.com/news/stories/S3IK90T0AFB4,191,Amazon,-1
2023-11-03 00:00:00,07:07:06,https://blinks.bloomberg.com/news/stories/S3JABUGF4NPC,192,Amazon,1
2023-11-03 00:00:00,12:21:29,https://blinks.bloomberg.com/news/stories/S3JOADT1UM0W,193,Amazon,0
2023-11-03 00:00:00,13:04:26,https://blinks.bloomberg.com/news/stories/S3JQJBT0AFB4,194,Amazon,1
2023-11-03 00:00:00,16:14:37,https://blinks.bloomberg.com/news/stories/S3JY8CDWX2PS,195,Amazon,0
2023-11-03 00:00:00,20:16:33,https://blinks.bloomberg.com/news/stories/S3KAVLDWLU68,196,Amazon,1
2023-11-03 00:00:00,22:34:08,https://blinks.bloomberg.com/news/stories/S3KH8WGQD79C,197,Amazon,1
2023-11-06 00:00:00,23:35:21,https://blinks.bloomberg.com/news/stories/S3Q2V3DWLU68,198,Amazon,1
2023-11-07 00:00:00,23:03:15,https://blinks.bloomberg.com/news/stories/S3RX9FDWLU68,199,Amazon,0
2023-11-07 00:00:00,23:18:45,https://blinks.bloomberg.com/news/stories/S3RXMADWX2PS,200,Amazon,1
2023-11-08 00:00:00,00:23:11,https://blinks.bloomberg.com/news/stories/S3RX9FDWLU68,201,Amazon,0
2023-11-08 00:00:00,12:58:52,https://blinks.bloomberg.com/news/stories/S3RMJ2T1UM0W,202,Amazon,1
2023-11-08 00:00:00,19:17:12,https://blinks.bloomberg.com/news/stories/S3TDZMDWRGG0,203,Amazon,-1
2023-11-08 00:00:00,22:21:23,https://blinks.bloomberg.com/news/stories/S3TPZNDWRGG0,204,Amazon,-1
2023-11-09 00:00:00,11:38:29,https://blinks.bloomberg.com/news/stories/S3UOUPDWRGG0,205,Amazon,-1
